id,index,millis,gas_index,mes_index,temperature,pressure,humidity,gas_resistance,status,label
967467615,0,1810643,3,44,31.82,93351.91,38.42,400078.13,b0,cigarro
967467615,0,1811330,4,49,31.75,93351.55,38.43,2673629.25,b0,cigarro
967467615,0,1815724,0,29,31.70,93352.69,38.39,1472322.12,b0,cigarro
967467615,0,1816411,1,34,32.03,93348.95,38.44,297501.44,b0,cigarro
967467615,0,1817196,2,39,31.21,93350.43,38.29,64188052,b0,cigarro
967467615,0,1817883,3,44,31.84,93353.32,38.42,400782.78,b0,cigarro
967467615,0,1818570,4,49,31.78,93354.56,38.41,2697398.75,b0,cigarro
967467615,0,1822964,0,29,31.70,93354.29,38.37,1462857.12,b0,cigarro
967467615,0,1823651,1,34,32.04,93350.75,38.41,296210.59,b0,cigarro
967467615,0,1824436,2,39,31.21,93351.45,38.27,64000000,b0,cigarro
967467615,0,1825123,3,44,31.84,93354.52,38.38,398676.28,b0,cigarro
967467615,0,1825810,4,49,31.77,93350.61,38.38,2684141.50,b0,cigarro
967467615,0,1830204,0,29,31.74,93348.81,38.33,1465998.62,b0,cigarro
967467615,0,1830891,1,34,32.07,93349.53,38.37,294168.34,b0,cigarro
967467615,0,1831676,2,39,31.23,93350.50,38.23,64093888,b0,cigarro
967467615,0,1832363,3,44,31.85,93352.88,38.35,399609.75,b0,cigarro
967467615,0,1833050,4,49,31.79,93353.10,38.34,2686782.50,b0,cigarro
967467615,0,1837444,0,29,31.77,93351.24,38.28,1464426.12,b0,cigarro
967467615,0,1838131,1,34,32.10,93349.67,38.33,296725.59,b0,cigarro
967467615,0,1838916,2,39,31.27,93351.23,38.18,63442400,b0,cigarro
967467615,0,1839603,3,44,31.89,93351.36,38.30,398676.28,b0,cigarro
967467615,0,1840290,4,49,31.83,93353.63,38.29,2684141.50,b0,cigarro
967467615,0,1844674,0,29,31.77,93348.44,38.24,1462857.12,b0,cigarro
967467615,0,1845459,1,34,32.11,93352.86,38.27,296983.75,b0,cigarro
967467615,0,1846146,2,39,31.28,93349.76,38.13,64093888,b0,cigarro
967467615,0,1846833,3,44,31.90,93353.72,38.27,398676.28,b0,cigarro
967467615,0,1847520,4,49,31.83,93353.38,38.26,2676249.50,b0,cigarro
967467615,0,1851914,0,29,31.77,93354.82,38.24,1472322.12,b0,cigarro
967467615,0,1852699,1,34,32.11,93351.84,38.29,295441.44,b0,cigarro
967467615,0,1853386,2,39,31.27,93353.02,38.16,63167228,b0,cigarro
967467615,0,1854073,3,44,31.90,93348.67,38.29,399375.97,b0,cigarro
967467615,0,1854760,4,49,31.84,93351.91,38.29,2686782.50,b0,cigarro
967467615,0,1859154,0,29,31.75,93349.77,38.28,1472322.12,b0,cigarro
967467615,0,1859939,1,34,32.09,93350.76,38.32,294930.88,b0,cigarro
967467615,0,1860626,2,39,31.27,93353.66,38.19,63442400,b0,cigarro
967467615,0,1861313,3,44,31.90,93348.67,38.32,400547.63,b0,cigarro
967467615,0,1862000,4,49,31.83,93354.02,38.31,2684141.50,b0,cigarro
967467615,0,1866394,0,29,31.76,93352.51,38.27,1464426.12,b0,cigarro
967467615,0,1867179,1,34,32.09,93352.54,38.31,296467.88,b0,cigarro
967467615,0,1867866,2,39,31.27,93351.86,38.18,63534660,b0,cigarro
967467615,0,1868553,3,44,31.90,93346.88,38.30,399375.97,b0,cigarro
967467615,0,1869240,4,49,31.83,93354.20,38.30,2678875,b0,cigarro
967467615,0,1873634,0,29,31.75,93355.77,38.29,1467574.37,b0,cigarro
967467615,0,1874419,1,34,32.09,93351.77,38.34,298542.28,b0,cigarro
967467615,0,1875106,2,39,31.26,93352.69,38.22,64188052,b0,cigarro
967467615,0,1875793,3,44,31.89,93349.55,38.37,398909.22,b0,cigarro
967467615,0,1876480,4,49,31.83,93352.61,38.36,2689428.75,b0,cigarro
967467615,0,1880884,0,29,31.79,93355.72,38.33,1475504.37,b0,cigarro
967467615,0,1881571,1,34,32.13,93354.47,38.37,296725.59,b0,cigarro
967467615,0,1882356,2,39,31.32,93352.34,38.24,63906388,b0,cigarro
967467615,0,1883043,3,44,31.94,93357.05,38.37,399142.47,b0,cigarro
967467615,0,1883730,4,49,31.87,93354.34,38.37,2678875,b0,cigarro
967467615,0,1888124,0,29,31.82,93355.68,38.34,1465998.62,b0,cigarro
